Path,Studio Email Address
Middle Earth --> m --> Man --> Eärendur,"earendur.brilliant_960@cxstudio.app,earendur.eloquent_112@cxstudio.app,earendur.empowered_702@cxstudio.app,earendur.graceful.doe_894@cxstudio.app,earendur.indomitable_259@cxstudio.app,earendur.laughing.sun_180@cxstudio.app,earendur.majestic_1267@cxstudio.app,earendur.running.brook_778@cxstudio.app,earendur.sacred.mesa_576@cxstudio.app,earendur.singing.lark_2598@cxstudio.app,earendur.singing.thunder_217@cxstudio.app,earendur.skilled_1918@cxstudio.app,earendur.sublime_703@cxstudio.app,earendur.whispering.owl_715@cxstudio.app,earendur.whispering.wind_629@cxstudio.app"
Middle Earth --> m --> Man --> Eärnil,"earnil.daring_2467@cxstudio.app,earnil.gentle.breeze_2380@cxstudio.app,earnil.ii_866@cxstudio.app,earnil.swift.feather_1055@cxstudio.app,earnil.terrible_2914@cxstudio.app,earnil.the.charismatic_1403@cxstudio.app,earnil.the.unyielding_2154@cxstudio.app"
Middle Earth --> m --> Man --> Eärnur,"earnur.resolute_943@cxstudio.app,earnur.starry.night_243@cxstudio.app"
Middle Earth --> m --> Man --> Faramir,"faramir.lionheart_440@cxstudio.app,faramir.swift.current_1472@cxstudio.app,faramir.the.saint_1220@cxstudio.app"
Middle Earth --> m --> Man --> Fastred,"fastred.autumn.sky_1744@cxstudio.app,fastred.ingenious_1385@cxstudio.app,fastred.kind_190@cxstudio.app,fastred.rising.sun_105@cxstudio.app,fastred.sacred.mesa_139@cxstudio.app,fastred.saint_53@cxstudio.app,fastred.the.magnificent_1022@cxstudio.app"
Middle Earth --> m --> Man --> Fengel,"fengel.brave.eagle_31@cxstudio.app,fengel.quiet.serenity_2093@cxstudio.app,fengel.sacred.mesa_813@cxstudio.app,fengel.the.brave_1539@cxstudio.app,fengel.wandering.wolf_242@cxstudio.app"
Middle Earth --> m --> Man --> Findegil,"findegil.noble_1987@cxstudio.app,findegil.proud_2390@cxstudio.app,findegil.resplendent_253@cxstudio.app"
Middle Earth --> m --> Man --> Folca,"folca.quiet.fox_33@cxstudio.app,folca.sagacious_2177@cxstudio.app,folca.sunflower_2448@cxstudio.app,folca.the.victorious_1189@cxstudio.app,folca.wandering.spirit_2651@cxstudio.app"
Middle Earth --> m --> Man --> Folcred,"folcred.strong.heart_1891@cxstudio.app,folcred.the.conqueror_1045@cxstudio.app"
Middle Earth --> m --> Man --> Folcwine,"folcwine.adroit_2302@cxstudio.app,folcwine.dancing.flame_343@cxstudio.app,folcwine.running.brook_1287@cxstudio.app,folcwine.serene_1145@cxstudio.app,folcwine.wise_984@cxstudio.app"
Middle Earth --> m --> Man --> Forlong,"forlong.strong.oak_361@cxstudio.app,forlong.whispering.wind_1636@cxstudio.app"
Middle Earth --> m --> Man --> Forthwini,"forthwini.gentle_980@cxstudio.app,forthwini.valiant_2910@cxstudio.app"
Middle Earth --> m --> Man --> Forweg,"forweg.stone.bear_1164@cxstudio.app,forweg.the.conscientious_1425@cxstudio.app"
Middle Earth --> m --> Man --> Fram,"fram.dancing.fire_2248@cxstudio.app,fram.morning.mist_828@cxstudio.app,fram.sagacious_2661@cxstudio.app,fram.stone.path_883@cxstudio.app"
Middle Earth --> m --> Man --> Freca,"freca.noble_1752@cxstudio.app,freca.the.charismatic_794@cxstudio.app,freca.the.conscientious_1119@cxstudio.app,freca.the.tenacious_2126@cxstudio.app"
Middle Earth --> m --> Man --> Frumgar,frumgar.zealous_2980@cxstudio.app
Middle Earth --> m --> Man --> Fréa,frea.resilient_818@cxstudio.app
Middle Earth --> m --> Man --> Fréaláf,frealaf.hildeson_2880@cxstudio.app
Middle Earth --> m --> Man --> Fréawine,"freawine.empirical_1402@cxstudio.app,freawine.singing.thunder_245@cxstudio.app"
Middle Earth --> m --> Man --> Fuinur,"fuinur.exalted_2623@cxstudio.app,fuinur.graceful_2559@cxstudio.app"
Middle Earth --> m --> Man --> Galdor,"galdor.brave.heart_2397@cxstudio.app,galdor.illuminated_378@cxstudio.app,galdor.serene.whisper_706@cxstudio.app,galdor.the.mighty_1759@cxstudio.app,galdor.the.tall_194@cxstudio.app"
Middle Earth --> m --> Man --> Gamling,"gamling.falling.leaves_493@cxstudio.app,gamling.singing.hawk_915@cxstudio.app,gamling.the.fair_2493@cxstudio.app,gamling.the.revered_1376@cxstudio.app"
Middle Earth --> m --> Man --> Gethron,"gethron.blue.sky_1202@cxstudio.app,gethron.resplendent_176@cxstudio.app,gethron.the.formidable_2883@cxstudio.app"
Middle Earth --> m --> Man --> Ghân-buri-Ghân,"ghan-buri-ghan.resolute_1607@cxstudio.app,ghan-buri-ghan.silent.forest_2447@cxstudio.app"
Middle Earth --> m --> Man --> Gildor,"gildor.dauntless_192@cxstudio.app,gildor.empirical_81@cxstudio.app,gildor.feathered.sky_1811@cxstudio.app,gildor.smiling.fox_1694@cxstudio.app"
Middle Earth --> m --> Man --> Gimilkhâd,"gimilkhad.strong.oak_1206@cxstudio.app,gimilkhad.zealous_996@cxstudio.app"
Middle Earth --> m --> Man --> Gimilzagar,gimilzagar.feathered.sky_2381@cxstudio.app
Middle Earth --> m --> Man --> Girion,"girion.shining.star_696@cxstudio.app,girion.the.radiant_2470@cxstudio.app,girion.thunderbird_1655@cxstudio.app"
Middle Earth --> m --> Man --> Glirhuin,"glirhuin.the.indomitable_533@cxstudio.app,glirhuin.the.revered_357@cxstudio.app"
Middle Earth --> m --> Man --> Gléowine,"gleowine.cruel_370@cxstudio.app,gleowine.mountain.dream_1312@cxstudio.app,gleowine.quiet.waters_2102@cxstudio.app"
Middle Earth --> m --> Man --> Golasgil,"golasgil.resolute_2817@cxstudio.app,golasgil.the.dauntless_1819@cxstudio.app,golasgil.the.eloquent_2862@cxstudio.app,golasgil.the.wise_653@cxstudio.app,golasgil.whispering.wind_2119@cxstudio.app"
Middle Earth --> m --> Man --> Goldwine,"goldwine.majestic_717@cxstudio.app,goldwine.proud_1502@cxstudio.app,goldwine.shining.star_2280@cxstudio.app,goldwine.silent.moon_2495@cxstudio.app"
Middle Earth --> m --> Man --> Gorlim,"gorlim.serene.valley_2840@cxstudio.app,gorlim.the.conqueror_398@cxstudio.app,gorlim.the.revered_1706@cxstudio.app,gorlim.the.sovereign_887@cxstudio.app"
Middle Earth --> m --> Man --> Gram,"gram.regal_888@cxstudio.app,gram.the.enigmatic_252@cxstudio.app"
Middle Earth --> m --> Man --> Grimbeorn,"grimbeorn.little.bear_1410@cxstudio.app,grimbeorn.the.pious_1065@cxstudio.app"
Middle Earth --> m --> Man --> Grimbold,"grimbold.golden.horizon_2267@cxstudio.app,grimbold.harmonious_1405@cxstudio.app,grimbold.saint_1091@cxstudio.app,grimbold.singing.hawk_2017@cxstudio.app,grimbold.the.unyielding_1800@cxstudio.app"
Middle Earth --> m --> Man --> Grithnir,"grithnir.benevolent_2620@cxstudio.app,grithnir.imposing_799@cxstudio.app,grithnir.majestic_1467@cxstudio.app,grithnir.poetic_1315@cxstudio.app,grithnir.singing.river_1069@cxstudio.app,grithnir.the.brilliant_1333@cxstudio.app,grithnir.whispering.owl_1116@cxstudio.app"
Middle Earth --> m --> Man --> Gríma,"grima.kind_2176@cxstudio.app,grima.the.valiant_1585@cxstudio.app,grima.wormtongue_1110@cxstudio.app"
Middle Earth --> m --> Man --> Gundor,"gundor.adroit_2089@cxstudio.app,gundor.brilliant_1554@cxstudio.app,gundor.graceful.doe_2382@cxstudio.app,gundor.the.harmonious_2912@cxstudio.app"
Middle Earth --> m --> Man --> Gálmód,"galmod.artful_2893@cxstudio.app,galmod.empowered_1913@cxstudio.app,galmod.falling.echo_710@cxstudio.app,galmod.singing.lark_1544@cxstudio.app"
Middle Earth --> m --> Man --> Gárulf,"garulf.poetic_1451@cxstudio.app,garulf.smiling.fox_2678@cxstudio.app,garulf.smiling.fox_686@cxstudio.app"
Middle Earth --> m --> Man --> Hador,"hador.autumn.flame_284@cxstudio.app,hador.brave.bison_541@cxstudio.app,hador.lorindol_181@cxstudio.app,hador.mighty_2545@cxstudio.app,hador.running.bear_1460@cxstudio.app,hador.strong.oak_1446@cxstudio.app,hador.thundering.falls_2329@cxstudio.app,hador.whispering.owl_1950@cxstudio.app"
Middle Earth --> m --> Man --> Halbarad,"halbarad.spirited_2646@cxstudio.app,halbarad.starry.night_2006@cxstudio.app,halbarad.zealous_2975@cxstudio.app"
Middle Earth --> m --> Man --> Haldad,"haldad.daring_2363@cxstudio.app,haldad.falling.rain_234@cxstudio.app,haldad.formidable_869@cxstudio.app,haldad.resplendent_279@cxstudio.app,haldad.silent.forest_2881@cxstudio.app"
Middle Earth --> m --> Man --> Haldan,"haldan.intrepid_1703@cxstudio.app,haldan.laughing.waters_2116@cxstudio.app,haldan.wild.mustang_432@cxstudio.app"
Middle Earth --> m --> Man --> Haldar,"haldar.glorious_256@cxstudio.app,haldar.graceful.doe_97@cxstudio.app,haldar.sacred.mesa_2814@cxstudio.app,haldar.the.unyielding_2822@cxstudio.app,haldar.unyielding_1783@cxstudio.app"
Middle Earth --> m --> Man --> Haldir,"haldir.brave.heart_1067@cxstudio.app,haldir.gentle.breeze_1185@cxstudio.app,haldir.smiling.fox_300@cxstudio.app,haldir.strong_2494@cxstudio.app,haldir.visionary_93@cxstudio.app,haldir.wild.mustang_406@cxstudio.app"
Middle Earth --> m --> Man --> Hallacar,"hallacar.red.wolf_1999@cxstudio.app,hallacar.sacred.mesa_2236@cxstudio.app,hallacar.stone.path_879@cxstudio.app,hallacar.the.gallant_1226@cxstudio.app,hallacar.the.valiant_841@cxstudio.app,hallacar.the.wise_2445@cxstudio.app,hallacar.virtuous_1876@cxstudio.app"
Middle Earth --> m --> Man --> Hallas,"hallas.brave_606@cxstudio.app,hallas.virtuous_2617@cxstudio.app"
Middle Earth --> m --> Man --> Hallatan,hallatan.peaceful.river_1885@cxstudio.app
Middle Earth --> m --> Man --> Halmir,"halmir.benevolent_2100@cxstudio.app,halmir.dancing.fire_1928@cxstudio.app,halmir.mighty_274@cxstudio.app"
Middle Earth --> m --> Man --> Harding,"harding.formidable_1023@cxstudio.app,harding.heroic_1650@cxstudio.app,harding.transcendent_387@cxstudio.app"
Middle Earth --> m --> Man --> Hareth,"hareth.eagle.feather_2819@cxstudio.app,hareth.the.empowered_475@cxstudio.app,hareth.the.noble_2946@cxstudio.app,hareth.thundering.sky_2759@cxstudio.app"
Middle Earth --> m --> Man --> Harry,"harry.distinguished_346@cxstudio.app,harry.goatleaf_296@cxstudio.app,harry.the.resolute_1121@cxstudio.app,harry.wise_829@cxstudio.app"
Middle Earth --> m --> Man --> Hatholdir,"hatholdir.adroit_2829@cxstudio.app,hatholdir.imposing_2110@cxstudio.app,hatholdir.the.enigmatic_840@cxstudio.app"
Middle Earth --> m --> Man --> Helm,"helm.hammerhand_347@cxstudio.app,helm.silent.echo_1715@cxstudio.app"
Middle Earth --> m --> Man --> Herefara,"herefara.radiant_1128@cxstudio.app,herefara.strong_2639@cxstudio.app,herefara.the.great_1193@cxstudio.app"
Middle Earth --> m --> Man --> Herion,"herion.feathered.dreamer_1699@cxstudio.app,herion.the.luminous_2648@cxstudio.app,herion.the.luminous_961@cxstudio.app,herion.thundering.falls_2557@cxstudio.app"
Middle Earth --> m --> Man --> Herubrand,"herubrand.empowered_859@cxstudio.app,herubrand.gracious_1393@cxstudio.app,herubrand.ornate_1020@cxstudio.app,herubrand.proud_764@cxstudio.app,herubrand.rising.fire_169@cxstudio.app"
Middle Earth --> m --> Man --> Herucalmo,"herucalmo.brave.eagle_2768@cxstudio.app,herucalmo.serene.lake_365@cxstudio.app,herucalmo.strong_1096@cxstudio.app"
Middle Earth --> m --> Man --> Herumor,"herumor.graceful_2666@cxstudio.app,herumor.morning.glow_1342@cxstudio.app,herumor.resplendent_329@cxstudio.app,herumor.the.charismatic_2964@cxstudio.app"
Middle Earth --> m --> Man --> Hirgon,"hirgon.dauntless_1457@cxstudio.app,hirgon.gentle.rain_1077@cxstudio.app,hirgon.gentle_1294@cxstudio.app"
Middle Earth --> m --> Man --> Hirluin,"hirluin.tenacious_2362@cxstudio.app,hirluin.the.bold_544@cxstudio.app"
Middle Earth --> m --> Man --> Horn,"horn.brave.eagle_1489@cxstudio.app,horn.eagle.feather_388@cxstudio.app,horn.serene.valley_2129@cxstudio.app,horn.the.mighty_476@cxstudio.app,horn.transcendent_1083@cxstudio.app,horn.unyielding_341@cxstudio.app,horn.whispering.wind_2795@cxstudio.app"
Middle Earth --> m --> Man --> Hunthor,"hunthor.graceful.doe_851@cxstudio.app,hunthor.the.victorious_514@cxstudio.app"
Middle Earth --> m --> Man --> Huor,"huor.precious_1047@cxstudio.app,huor.serene.lake_2481@cxstudio.app"
Middle Earth --> m --> Man --> Hyarmendacil,"hyarmendacil.autumn.flame_1978@cxstudio.app,hyarmendacil.i_1007@cxstudio.app,hyarmendacil.ii_1963@cxstudio.app,hyarmendacil.running.thunder_1818@cxstudio.app,hyarmendacil.serene_1011@cxstudio.app,hyarmendacil.terrible_2031@cxstudio.app"
Middle Earth --> m --> Man --> Háma,"hama.little.otter_816@cxstudio.app,hama.smiling.bear_156@cxstudio.app,hama.the.radiant_2454@cxstudio.app,hama.whispering.brook_1559@cxstudio.app"
Middle Earth --> m --> Man --> Húrin,"hurin.bold_968@cxstudio.app,hurin.brave.heart_2867@cxstudio.app,hurin.great_1749@cxstudio.app,hurin.i_12@cxstudio.app,hurin.ii_425@cxstudio.app,hurin.laughing.songbird_952@cxstudio.app,hurin.serene_1867@cxstudio.app,hurin.serene_232@cxstudio.app,hurin.steadfast_153@cxstudio.app,hurin.sunlit.meadow_534@cxstudio.app,hurin.swift.feather_2259@cxstudio.app,hurin.the.harmonious_1764@cxstudio.app,hurin.the.just_1875@cxstudio.app"
Middle Earth --> m --> Man --> Imrahil,"imrahil.dancing.star_925@cxstudio.app,imrahil.falling.echo_1775@cxstudio.app,imrahil.serene_2570@cxstudio.app,imrahil.the.audacious_487@cxstudio.app"
Middle Earth --> m --> Man --> Isildur,"isildur.running.brook_2352@cxstudio.app,isildur.shining.star_1931@cxstudio.app"
Middle Earth --> m --> Man --> Khamûl,"khamul.dancing.star_72@cxstudio.app,khamul.dauntless_1755@cxstudio.app,khamul.valiant_736@cxstudio.app"
Middle Earth --> m --> Man --> Lorgan,lorgan.stone.bear_2855@cxstudio.app
Middle Earth --> m --> Man --> Léod,"leod.mighty_1984@cxstudio.app,leod.moonlight.shadow_1448@cxstudio.app,leod.singing.river_951@cxstudio.app,leod.swift.arrow_1515@cxstudio.app,leod.swift.wind_965@cxstudio.app"
Middle Earth --> m --> Man --> Mablung,"mablung.exalted_1858@cxstudio.app,mablung.majestic_1679@cxstudio.app,mablung.quiet.waters_2161@cxstudio.app,mablung.skilled_2249@cxstudio.app,mablung.thundering.falls_172@cxstudio.app"
Middle Earth --> m --> Man --> Malach,malach.majestic_2480@cxstudio.app
Middle Earth --> m --> Man --> Malantur,malantur.enigmatic_636@cxstudio.app
Middle Earth --> m --> Man --> Mallor,"mallor.audacious_983@cxstudio.app,mallor.enigmatic_1169@cxstudio.app,mallor.golden.horizon_2955@cxstudio.app,mallor.laughing.songbird_1463@cxstudio.app,mallor.magnificent_876@cxstudio.app"
Middle Earth --> m --> Man --> Malvegil,"malvegil.falling.snow_2534@cxstudio.app,malvegil.resolute_901@cxstudio.app,malvegil.virtuous_13@cxstudio.app"
Middle Earth --> m --> Man --> Manwendil,"manwendil.dauntless_1889@cxstudio.app,manwendil.eloquent_2197@cxstudio.app,manwendil.kind_1139@cxstudio.app,manwendil.quiet.dove_449@cxstudio.app,manwendil.soaring.hawk_2754@cxstudio.app,manwendil.steadfast_1572@cxstudio.app,manwendil.stone.path_2377@cxstudio.app"
Middle Earth --> m --> Man --> Marach,"marach.poetic_583@cxstudio.app,marach.the.unyielding_886@cxstudio.app,marach.whispering.pine_119@cxstudio.app"
Middle Earth --> m --> Man --> Mardil,"mardil.golden.horizon_2603@cxstudio.app,mardil.passionate_2643@cxstudio.app,mardil.the.terrible_2563@cxstudio.app,mardil.voronwe_2149@cxstudio.app"
Middle Earth --> m --> Man --> Marhari,"marhari.fearless_1163@cxstudio.app,marhari.lionheart_2212@cxstudio.app,marhari.sagacious_758@cxstudio.app,marhari.silent.moon_1753@cxstudio.app,marhari.sunlit.meadow_1772@cxstudio.app,marhari.the.unyielding_2350@cxstudio.app"
Middle Earth --> m --> Man --> Marhwini,"marhwini.enigmatic_1057@cxstudio.app,marhwini.red.wolf_2685@cxstudio.app,marhwini.serene.whisper_2111@cxstudio.app,marhwini.swift.current_2755@cxstudio.app,marhwini.the.majestic_885@cxstudio.app,marhwini.the.radiant_1949@cxstudio.app,marhwini.thundering.falls_1383@cxstudio.app"
Middle Earth --> m --> Man --> Mat,"mat.distinguished_2200@cxstudio.app,mat.heathertoes_628@cxstudio.app,mat.heroic_1865@cxstudio.app,mat.mountain.dream_2803@cxstudio.app,mat.strong.rock_1040@cxstudio.app"
Middle Earth --> m --> Man --> Meneldil,"meneldil.brave_2120@cxstudio.app,meneldil.dancing.rainbow_2333@cxstudio.app,meneldil.falling.rain_1967@cxstudio.app,meneldil.the.dauntless_776@cxstudio.app,meneldil.the.formidable_2277@cxstudio.app,meneldil.the.luminous_1863@cxstudio.app,meneldil.the.majestic_992@cxstudio.app,meneldil.wandering.wolf_1716@cxstudio.app"
Middle Earth --> m --> Man --> Minardil,"minardil.benevolent_1886@cxstudio.app,minardil.golden.horizon_572@cxstudio.app,minardil.whispering.owl_2644@cxstudio.app"
Middle Earth --> m --> Man --> Minastan,"minastan.harmonious_578@cxstudio.app,minastan.strong.rock_2918@cxstudio.app"
Middle Earth --> m --> Man --> Narmacil,"narmacil.honorable_920@cxstudio.app,narmacil.i_898@cxstudio.app,narmacil.ii_2321@cxstudio.app,narmacil.quiet.dove_2189@cxstudio.app,narmacil.virtuous_1765@cxstudio.app"
Middle Earth --> m --> Man --> Nolondil,nolondil.autumn.leaves_643@cxstudio.app
Middle Earth --> m --> Man --> Númendil,"numendil.red.wolf_2841@cxstudio.app,numendil.resilient_2318@cxstudio.app,numendil.sunflower_1035@cxstudio.app,numendil.swift.feather_1860@cxstudio.app"
Middle Earth --> m --> Man --> Ondoher,"ondoher.falling.leaves_2917@cxstudio.app,ondoher.legendary_1521@cxstudio.app,ondoher.smiling.bear_1855@cxstudio.app"
Middle Earth --> m --> Man --> Orchaldor,"orchaldor.gentle_492@cxstudio.app,orchaldor.jubilant_486@cxstudio.app,orchaldor.resplendent_2160@cxstudio.app,orchaldor.singing.river_2535@cxstudio.app"
Middle Earth --> m --> Man --> Orodreth,"orodreth.ornate_211@cxstudio.app,orodreth.outspoken_1523@cxstudio.app,orodreth.passionate_2738@cxstudio.app,orodreth.sunflower_2909@cxstudio.app,orodreth.unyielding_2375@cxstudio.app"
Middle Earth --> m --> Man --> Oromendil,"oromendil.enigmatic_152@cxstudio.app,oromendil.tenacious_1158@cxstudio.app,oromendil.transcendent_483@cxstudio.app,oromendil.valiant_2692@cxstudio.app"
Middle Earth --> m --> Man --> Ostoher,"ostoher.golden.eagle_1497@cxstudio.app,ostoher.little.otter_1252@cxstudio.app,ostoher.resplendent_2720@cxstudio.app,ostoher.splendid_796@cxstudio.app"
Middle Earth --> m --> Man --> Pelendur,"pelendur.charismatic_124@cxstudio.app,pelendur.great_2879@cxstudio.app,pelendur.proud_116@cxstudio.app,pelendur.the.dauntless_2114@cxstudio.app"
Middle Earth --> m --> Man --> Rowlie,rowlie.appledore_825@cxstudio.app
Middle Earth --> m --> Man --> Rómendacil,"romendacil.glorious_1922@cxstudio.app,romendacil.i_588@cxstudio.app,romendacil.ii_2@cxstudio.app,romendacil.moonlight.shadow_1409@cxstudio.app,romendacil.serene.valley_2439@cxstudio.app,romendacil.soaring.hawk_47@cxstudio.app,romendacil.wild.mustang_919@cxstudio.app"
Middle Earth --> m --> Man --> Sador,"sador.autumn.flame_2568@cxstudio.app,sador.quiet.waters_1260@cxstudio.app"
Middle Earth --> m --> Man --> Saeros,"saeros.harmonious_988@cxstudio.app,saeros.stone.bear_2826@cxstudio.app,saeros.the.lionheart_1455@cxstudio.app"
Middle Earth --> m --> Man --> Siriondil,"siriondil.conscientious_34@cxstudio.app,siriondil.mountain.spirit_2664@cxstudio.app,siriondil.passionate_982@cxstudio.app"
Middle Earth --> m --> Man --> Soronto,"soronto.autumn.leaves_2440@cxstudio.app,soronto.smiling.bear_1519@cxstudio.app,soronto.the.noble_529@cxstudio.app"
Middle Earth --> m --> Man --> Tar-Alcarin,"tar-alcarin.falling.snow_294@cxstudio.app,tar-alcarin.passionate_2415@cxstudio.app,tar-alcarin.soaring.hawk_2807@cxstudio.app,tar-alcarin.thundering.falls_661@cxstudio.app"
Middle Earth --> m --> Man --> Tar-Aldarion,"tar-aldarion.falling.echo_857@cxstudio.app,tar-aldarion.lionheart_1874@cxstudio.app,tar-aldarion.quiet.dove_1734@cxstudio.app,tar-aldarion.running.brook_498@cxstudio.app,tar-aldarion.swift.river_1387@cxstudio.app,tar-aldarion.the.fierce_83@cxstudio.app"
Middle Earth --> m --> Man --> Tar-Amandil,"tar-amandil.dancing.flame_2173@cxstudio.app,tar-amandil.falling.leaves_2342@cxstudio.app,tar-amandil.serene.lake_2152@cxstudio.app,tar-amandil.the.radiant_555@cxstudio.app,tar-amandil.wandering.wolf_1728@cxstudio.app"
Middle Earth --> m --> Man --> Tar-Ancalimon,"tar-ancalimon.daring_302@cxstudio.app,tar-ancalimon.quiet.waters_2146@cxstudio.app,tar-ancalimon.strong.rock_597@cxstudio.app,tar-ancalimon.the.brave_1887@cxstudio.app,tar-ancalimon.the.regal_803@cxstudio.app,tar-ancalimon.unyielding_517@cxstudio.app,tar-ancalimon.valiant_1644@cxstudio.app"
Middle Earth --> m --> Man --> Tar-Anárion,"tar-anarion.the.terrible_303@cxstudio.app,tar-anarion.valiant_1295@cxstudio.app"
Middle Earth --> m --> Man --> Tar-Ardamin,"tar-ardamin.brave.eagle_2420@cxstudio.app,tar-ardamin.dancing.fire_917@cxstudio.app,tar-ardamin.just_1878@cxstudio.app,tar-ardamin.strong_637@cxstudio.app,tar-ardamin.sunlit.canyon_2315@cxstudio.app"
Middle Earth --> m --> Man --> Tar-Atanamir,"tar-atanamir.falling.rain_1380@cxstudio.app,tar-atanamir.morning.star_660@cxstudio.app,tar-atanamir.peaceful.harbor_1026@cxstudio.app,tar-atanamir.singing.river_1034@cxstudio.app,tar-atanamir.sunflower_369@cxstudio.app"
